Matrix order, Jacobi Sequential, Jacobi Paralell, Seidel Sequential, Seidel Parallel, Seidel Unstable
3785, 631.048350, 328.733600, 528.113450, 337.646950, 270.440500
3786, 635.085200, 323.573000, 530.681300, 336.384000, 269.236450
3787, 634.595650, 322.745450, 531.303050, 339.047500, 270.420800
3788, 635.737850, 323.886300, 528.111350, 406.260250, 269.947550
3789, 626.763500, 329.111700, 525.247050, 339.988100, 272.461150
3790, 628.543300, 336.488500, 629.652000, 346.158900, 324.275600
3791, 629.176950, 330.155000, 527.673850, 343.096650, 273.031750
3792, 527.506950, 274.473900, 529.651150, 340.614050, 275.096050
3793, 634.827650, 329.580250, 531.096550, 342.448350, 272.910950
3794, 631.040050, 328.629750, 528.114700, 340.684750, 272.553150
3795, 629.302050, 330.346750, 525.259050, 342.499950, 276.107450
3796, 637.271850, 326.921750, 533.687500, 343.840400, 272.156000
3797, 636.679900, 326.266750, 531.620500, 339.836050, 275.340350
3798, 633.391250, 331.707250, 530.322600, 413.972400, 274.844150
3799, 635.046950, 331.718050, 637.784650, 340.501650, 298.070450
3800, 631.798750, 332.495500, 632.898850, 347.071100, 326.537400
3801, 634.669350, 328.419450, 531.872850, 343.281300, 272.628000
3802, 635.497200, 334.039400, 530.114800, 345.551350, 304.870500
3803, 632.281900, 336.064700, 530.950250, 409.957600, 276.462950
3804, 631.915200, 335.735650, 528.622400, 342.111300, 276.733650
3805, 631.353550, 331.711750, 527.716150, 344.057300, 278.925200
3806, 633.866250, 332.001450, 530.730100, 343.853850, 321.987450
3807, 641.991150, 330.582550, 538.694050, 340.726700, 274.871600
3808, 632.961200, 333.690100, 531.173050, 342.386150, 281.695850
3809, 633.100250, 332.800250, 632.300000, 344.502750, 274.368300
3810, 635.151750, 335.370650, 530.810450, 341.202400, 273.676800
3811, 529.120450, 276.450750, 530.559850, 340.266250, 272.923250
3812, 531.655150, 278.147350, 531.612100, 339.669950, 276.249800
3813, 641.500900, 330.496150, 640.526750, 344.490350, 321.223350
3814, 642.563600, 331.148000, 535.823950, 344.628250, 329.950700
3815, 640.752650, 332.574200, 536.214500, 343.121900, 322.528950
3816, 640.522500, 330.759600, 535.277350, 344.155150, 328.281450
3817, 640.106950, 333.446750, 535.427450, 417.767700, 274.275800
3818, 641.132100, 334.668050, 536.242900, 345.324050, 277.879550
3819, 641.833050, 334.706700, 536.936850, 345.648850, 276.425150
3820, 641.206200, 335.531100, 538.544650, 346.493850, 278.650650
3821, 638.955050, 336.956300, 534.874800, 346.140050, 276.143300
3822, 641.938750, 334.614150, 536.892000, 346.004600, 276.591600
3823, 641.351750, 333.345000, 536.440550, 346.911850, 276.102800
3824, 639.168700, 335.975550, 534.092300, 345.145550, 275.081900
3825, 639.180900, 336.314200, 537.315600, 345.011750, 275.795350
3826, 641.134350, 335.667350, 536.620500, 346.167000, 276.758250
3827, 645.028700, 334.902450, 540.142150, 350.204350, 279.406150
3828, 649.166100, 335.310350, 541.937650, 341.578400, 279.870400
3829, 642.741850, 332.155050, 538.339700, 345.329750, 274.137900
3830, 645.818150, 335.252500, 539.287800, 347.046200, 279.489650
3831, 641.420500, 337.069550, 537.554100, 348.096400, 276.615050
3832, 643.527050, 340.437350, 539.439000, 347.242150, 281.582250
3833, 643.231750, 338.843750, 538.747100, 418.081600, 278.672550
3834, 643.239350, 340.760750, 537.397000, 348.085350, 281.581100
3835, 643.767900, 336.010350, 540.127300, 350.168150, 276.842700
3836, 643.445550, 340.201950, 537.026500, 344.819500, 282.746750
3837, 647.772550, 332.454550, 540.926850, 344.940700, 300.475700
3838, 664.832400, 347.432450, 556.868550, 355.867950, 293.153300
3839, 558.607850, 285.413900, 559.833950, 356.990000, 290.624850
3840, 650.578950, 336.658450, 651.962500, 416.754000, 322.943200
3841, 645.840150, 340.559450, 540.613500, 349.750050, 280.705450
3842, 650.800600, 338.475000, 544.908900, 345.912650, 279.803850
3843, 654.651200, 335.532350, 545.593100, 345.662100, 279.867450
3844, 648.116500, 338.983600, 649.013150, 348.797100, 295.951300
3845, 645.731800, 341.054550, 539.820250, 347.313800, 338.633450
3846, 648.805350, 340.450650, 543.914850, 349.121100, 282.387800
3847, 648.440300, 342.548600, 543.835500, 347.435300, 281.131350
3848, 650.432800, 340.626650, 545.010200, 346.030000, 280.948200
3849, 646.578500, 340.060250, 539.364100, 348.087550, 281.066350
3850, 543.190700, 283.017000, 543.312750, 350.374300, 282.070750
3851, 657.752800, 339.511500, 549.566900, 348.298300, 283.439550
3852, 656.845050, 333.870050, 549.722700, 344.682500, 278.567750
3853, 647.896200, 344.173300, 541.597850, 421.910600, 283.724800
3854, 652.444750, 341.750400, 545.906900, 348.287400, 283.150600
3855, 655.249650, 339.784150, 547.420500, 346.228900, 280.962100
3856, 650.694050, 340.986450, 545.471000, 350.986850, 280.605400
3857, 758.240950, 399.600650, 543.793150, 351.612200, 337.698050
3858, 544.337900, 289.368400, 543.836850, 349.378550, 285.288600
3859, 547.874350, 286.133100, 547.068300, 421.884350, 283.768850
3860, 652.631250, 342.633250, 545.235650, 351.801150, 285.020850
3861, 651.986950, 344.592000, 652.863400, 424.563350, 283.524850
3862, 658.771950, 340.116200, 657.808700, 353.919650, 290.193750
3863, 652.818000, 345.629750, 547.292950, 353.222450, 283.394250
3864, 659.854350, 338.074200, 550.063350, 348.850350, 282.113850
3865, 659.692850, 341.879100, 660.588150, 349.643350, 284.130050
3866, 656.545500, 342.609950, 550.300050, 353.940700, 283.894900
3867, 658.941600, 341.152400, 552.382850, 355.205550, 323.381200
3868, 659.717000, 342.677800, 551.994150, 351.810700, 282.555850
3869, 549.295650, 285.631950, 551.710700, 353.466900, 286.126450
3870, 656.699950, 348.118500, 548.980500, 356.619100, 287.294650
3871, 553.070650, 286.518700, 554.717200, 354.099000, 286.845000
3872, 551.655400, 283.823100, 552.728750, 354.939900, 283.597200
3873, 660.115350, 342.833350, 551.723350, 355.585550, 284.083100
3874, 657.282350, 346.670300, 553.438100, 354.149250, 286.398650
3875, 661.744350, 341.611400, 553.819750, 354.601950, 284.984200
3876, 770.578050, 401.251800, 662.505650, 353.448600, 325.446350
3877, 789.904200, 380.458400, 661.013700, 463.525600, 317.696900
3878, 662.765200, 349.748800, 663.260350, 349.862350, 345.525650
3879, 660.729350, 346.659700, 551.216550, 353.293000, 287.764300
3880, 659.117750, 344.268300, 550.149400, 427.326250, 284.091450
3881, 658.835200, 349.799500, 555.680450, 425.237700, 348.997300
3882, 658.566550, 346.934600, 551.166750, 353.876450, 287.942000
3883, 660.133600, 346.922150, 551.644800, 357.381550, 284.344150
3884, 660.989200, 346.358600, 553.560500, 428.601500, 287.381600
3885, 662.338100, 347.160900, 552.558850, 356.847000, 287.305300
3886, 769.105150, 408.514650, 661.619150, 424.427550, 338.370400
3887, 552.518300, 291.202450, 553.612650, 363.107500, 288.019850
3888, 665.409550, 348.503350, 556.707000, 358.928850, 288.945650
3889, 664.033300, 344.045950, 555.975300, 357.730450, 285.015550
3890, 669.662000, 345.119550, 558.311400, 428.019600, 291.365050
3891, 664.289000, 348.559100, 554.385950, 357.402650, 288.887100
3892, 662.917950, 350.941000, 555.250550, 357.730550, 287.768400
3893, 662.057100, 351.944250, 554.235500, 426.545400, 289.736600
3894, 666.881500, 346.831750, 558.268650, 357.079400, 334.493100
3895, 670.878100, 345.929800, 560.892900, 427.187200, 300.036800
3896, 666.752050, 347.602800, 559.069400, 358.414250, 345.251900
3897, 664.577550, 346.507550, 556.764300, 361.801800, 287.821950
3898, 663.525950, 350.091150, 555.133000, 359.843800, 287.190000
3899, 668.641350, 346.627950, 668.985300, 361.173500, 332.850400
3900, 672.526350, 344.336400, 563.253450, 365.359900, 288.903650
3901, 665.679550, 351.647800, 557.944300, 358.196150, 288.986950
3902, 677.971600, 347.240950, 567.356150, 362.983300, 290.490450
3903, 673.388850, 352.778150, 562.312000, 358.289050, 294.950650
3904, 558.474450, 291.647250, 558.772700, 358.490050, 288.345600
3905, 557.375800, 295.592650, 558.203550, 356.668800, 293.919650
3906, 671.905750, 350.376200, 561.483400, 360.169250, 288.642700
3907, 667.532050, 347.850100, 558.534600, 364.062500, 289.602850
3908, 666.783900, 350.004800, 559.963950, 360.116500, 289.896500
3909, 671.527750, 350.107150, 674.570950, 361.866100, 347.912500
3910, 672.480200, 350.337700, 563.355800, 359.875250, 291.945250
3911, 668.723800, 351.939700, 668.970250, 359.326100, 345.849800
3912, 671.458450, 347.445550, 562.332800, 363.003750, 292.315850
3913, 672.308700, 344.612350, 562.507450, 364.177150, 288.135950
3914, 784.818050, 408.206700, 674.661300, 433.565950, 349.628950
3915, 671.718350, 347.946450, 562.841000, 364.900200, 293.124500
3916, 673.109300, 348.843600, 563.393050, 362.696400, 291.487750
3917, 562.743550, 293.098150, 564.752100, 364.608950, 291.456700
3918, 673.303750, 355.979850, 563.131750, 434.766250, 294.838400
3919, 675.156400, 355.230100, 565.488250, 431.565650, 294.412900
3920, 671.367400, 355.276600, 672.990450, 367.261250, 334.535650
3921, 680.129150, 350.111950, 567.322050, 361.150650, 290.790350
3922, 673.912550, 354.688800, 565.482600, 360.590750, 291.134700
3923, 673.870650, 356.866900, 675.134000, 362.744500, 353.306350
3924, 672.103250, 351.584600, 562.716400, 363.631000, 291.582300
3925, 676.285200, 352.513600, 565.547250, 364.448950, 333.040800
3926, 678.428800, 350.675000, 568.937050, 365.377100, 292.209400
3927, 563.523550, 294.201350, 567.001700, 363.356050, 294.157000
3928, 565.047800, 296.110200, 567.882200, 439.615950, 292.872700
3929, 680.110150, 355.757000, 568.974450, 436.127600, 293.565550
3930, 674.982750, 356.453850, 565.765850, 365.121750, 292.966550
3931, 676.567200, 354.328400, 566.161700, 365.569500, 293.017950
3932, 675.079900, 358.136450, 565.196850, 363.730900, 293.354250
3933, 675.868950, 353.863400, 564.806350, 364.825600, 290.312450
3934, 679.421950, 356.364650, 570.199600, 366.067900, 321.633550
3935, 679.902250, 356.259400, 568.556900, 364.654000, 296.414750
3936, 675.898250, 356.555500, 565.268850, 363.523000, 335.710000
3937, 678.378800, 354.617800, 566.406900, 440.510750, 320.429300
3938, 682.905150, 352.530100, 571.337000, 363.474350, 291.088450
3939, 678.459100, 359.138450, 568.812300, 436.166550, 293.436800
3940, 796.167650, 413.146400, 685.082700, 365.573850, 358.538000
3941, 679.704400, 354.434400, 570.645100, 365.594950, 293.360250
3942, 679.129000, 360.142200, 569.898350, 363.990250, 317.239900
3943, 567.864000, 295.480150, 567.792400, 362.492100, 357.561600
3944, 681.077350, 361.131600, 570.707000, 441.824200, 297.210100
3945, 681.222850, 361.017650, 571.439550, 365.175250, 296.724400
3946, 683.342750, 355.517700, 572.702700, 364.755850, 294.405150
3947, 684.525350, 358.206700, 572.036400, 367.618700, 296.487700
3948, 684.755800, 357.771450, 571.459250, 367.319050, 294.111750
3949, 685.086950, 357.831700, 575.386650, 366.911900, 294.877450
3950, 682.669950, 358.179700, 571.531950, 367.708550, 294.689950
3951, 684.797300, 358.084250, 573.402750, 366.150850, 295.375050
3952, 683.399000, 359.024100, 571.118900, 365.986050, 296.066250
3953, 687.120750, 352.845600, 575.085100, 369.040450, 293.281100
3954, 682.429200, 361.784150, 570.428350, 363.900950, 298.287300
3955, 687.478800, 358.430850, 574.393650, 442.255000, 295.474050
3956, 689.861850, 356.489250, 576.291550, 369.884450, 296.840750
3957, 691.263750, 355.351050, 578.740350, 372.548100, 340.026750
3958, 689.503800, 357.684800, 577.245850, 365.695700, 297.275000
3959, 686.353900, 360.466900, 574.110600, 366.300950, 298.025450
3960, 688.060550, 355.255800, 574.346600, 366.437050, 331.943700
3961, 690.732450, 360.324800, 576.194650, 367.892050, 297.754350
3962, 572.341000, 301.793350, 573.009200, 369.728100, 299.386700
3963, 690.178300, 358.442050, 578.122500, 369.930300, 297.009100
3964, 689.287150, 360.196700, 576.565950, 371.321400, 315.893700
3965, 688.215300, 361.386250, 575.878350, 372.394850, 299.097250
3966, 700.540750, 364.339950, 586.905900, 374.408100, 307.506600
3967, 698.950350, 366.394200, 584.329550, 372.198600, 308.109000
3968, 578.101400, 298.459050, 577.439400, 373.587900, 297.128300
3969, 689.505150, 360.211400, 577.150500, 371.407150, 298.567800
3970, 695.277000, 359.082000, 695.923750, 447.855150, 304.548650
3971, 694.843500, 361.085250, 578.957900, 372.848500, 299.150400
3972, 694.939600, 360.872100, 579.819000, 452.152800, 298.490800
3973, 693.279700, 362.926750, 580.738250, 370.539500, 301.168450
3974, 692.484200, 365.070000, 577.526800, 369.818850, 300.068600
3975, 697.268300, 359.668450, 583.666300, 368.993000, 334.570150
3976, 805.075450, 424.569500, 691.823650, 373.897200, 343.998550
3977, 693.637550, 364.503950, 580.402450, 370.613850, 299.792000
3978, 694.633100, 362.384700, 579.867050, 374.266650, 313.690400
3979, 693.358200, 365.124400, 580.961850, 374.296700, 302.126650
3980, 696.946000, 358.107100, 584.016700, 371.825400, 296.627350
3981, 698.995300, 361.901850, 585.690550, 371.637800, 298.503400
3982, 696.340750, 361.367650, 582.745800, 371.301700, 300.791000
3983, 693.319500, 367.132400, 580.874200, 371.778650, 302.994700
3984, 583.976200, 300.029050, 584.947500, 372.804100, 300.918650
3985, 696.178950, 371.864000, 582.018750, 375.981000, 307.066200
3986, 693.410750, 366.841500, 580.626900, 373.445050, 315.964850
3987, 696.702350, 364.267800, 584.283900, 374.125250, 354.451800
3988, 696.724250, 365.704500, 584.043000, 378.137500, 300.826650
3989, 698.370200, 365.749600, 584.258550, 374.589200, 307.863600
3990, 700.226650, 363.721650, 700.972900, 376.293800, 353.955800
3991, 697.628550, 369.152350, 583.471100, 376.355000, 302.930600
3992, 698.212000, 366.078550, 587.521900, 370.209550, 304.766150
3993, 696.241400, 366.368900, 582.218950, 457.245500, 301.510100
3994, 701.396400, 368.757950, 587.518400, 374.108650, 301.592650
3995, 811.608900, 430.370800, 699.369950, 449.317350, 356.872700
3996, 584.738350, 304.561100, 582.996050, 452.158800, 300.060950
3997, 702.903000, 363.370200, 587.237200, 376.169150, 303.038300
3998, 701.085150, 369.877500, 586.082250, 376.528200, 304.919700
3999, 705.882150, 368.671600, 591.351750, 448.950100, 303.771200
4000, 699.221850, 365.495600, 585.907150, 373.001400, 331.803400
4001, 587.456350, 305.134700, 588.176600, 376.476550, 302.622500
4002, 700.430800, 369.801250, 585.745800, 454.442050, 304.406950
4003, 701.494450, 367.039000, 588.255900, 377.481650, 304.155250
4004, 703.170450, 370.941300, 589.630550, 456.882600, 356.361200
4005, 700.230350, 368.549450, 587.979850, 377.521250, 302.371350
4006, 586.825300, 306.143150, 587.096500, 378.031750, 304.947500
4007, 704.379900, 370.734300, 588.990950, 376.784650, 305.375000
4008, 701.293850, 370.423850, 584.841550, 374.091800, 306.100900
4009, 704.336550, 371.430400, 590.480700, 456.991150, 304.379000
4010, 705.002950, 368.368350, 590.558900, 379.765250, 303.784050
4011, 703.034150, 369.455700, 590.898100, 376.719950, 305.547900
4012, 707.301200, 367.138450, 592.558700, 374.413550, 304.358600
4013, 706.327300, 368.210850, 591.377150, 375.970750, 305.016750
4014, 705.443100, 366.537950, 590.260800, 377.742450, 319.787300
4015, 589.813350, 310.039950, 590.954100, 375.899400, 307.768300
4016, 591.709000, 306.509100, 591.931950, 377.134950, 303.699200
4017, 703.464400, 373.096900, 588.444050, 376.892200, 306.694150
4018, 821.455200, 433.400100, 705.134800, 381.824300, 364.892600
4019, 713.064250, 369.856600, 596.201100, 381.793300, 306.066800
4020, 705.967700, 372.594500, 708.179150, 463.166450, 364.206650
4021, 712.455000, 369.771500, 595.662850, 378.430550, 309.152900
4022, 823.512450, 436.024500, 708.330950, 380.411750, 345.236100
4023, 713.294850, 373.725900, 596.441300, 382.329750, 309.131300
4024, 594.801900, 307.743000, 595.524250, 382.905850, 307.639850
4025, 592.387550, 311.906500, 592.553850, 382.913000, 308.882600
4026, 711.352650, 373.810200, 594.745450, 462.108050, 307.565200
4027, 832.554300, 437.872650, 714.970550, 382.749850, 369.760100
4028, 708.014350, 371.105550, 591.748900, 380.861800, 306.699450
4029, 708.730450, 371.732800, 594.680550, 382.475250, 338.110600
4030, 597.927150, 313.157000, 598.278550, 384.516000, 315.441250
4031, 718.470800, 374.087850, 720.512300, 385.878650, 313.643700
4032, 711.249300, 375.420750, 711.134250, 381.244900, 333.984550
4033, 715.930950, 373.854750, 597.481450, 378.931700, 309.991500
4034, 718.939050, 367.529700, 601.075200, 387.033400, 306.913850
4035, 717.613450, 370.681200, 599.245700, 381.805450, 306.872800
4036, 593.366600, 311.700400, 597.453300, 462.135700, 308.348600
4037, 594.195800, 317.922250, 596.899700, 386.380150, 317.082250
4038, 716.334350, 377.621150, 599.948700, 385.332950, 316.699050
4039, 711.940100, 370.599000, 596.761900, 380.959200, 325.833900
4040, 600.979100, 310.205450, 600.606000, 463.187950, 309.359250
4041, 712.453500, 378.087100, 594.970450, 384.309200, 347.193100
4042, 716.334800, 371.857200, 599.463200, 382.020350, 329.630050
4043, 718.110800, 371.426800, 601.585000, 385.519300, 310.952650
4044, 830.838350, 442.357200, 596.533150, 385.294100, 377.410250
4045, 717.561650, 376.662300, 598.860450, 383.736250, 309.579100
4046, 721.348450, 373.137050, 604.129650, 386.008700, 313.634500
4047, 718.407300, 375.593350, 600.803750, 384.395200, 325.989900
4048, 716.132200, 373.709400, 599.160350, 386.397150, 308.708200
4049, 714.870650, 375.913250, 599.284950, 386.603500, 313.077300
4050, 721.856350, 376.098100, 602.893550, 385.121650, 311.892400
4051, 720.844150, 375.301600, 603.801750, 383.228750, 310.306550
4052, 719.618450, 377.800950, 601.258400, 385.947500, 313.189500
4053, 720.949600, 376.255450, 601.741100, 387.098450, 321.025850
4054, 718.826900, 373.110800, 600.693000, 386.425200, 310.993900
4055, 724.180000, 375.962450, 604.770100, 464.450100, 313.094650
4056, 720.520150, 376.074950, 602.695350, 386.725950, 343.126950
4057, 601.124100, 315.714400, 602.505450, 386.768800, 311.549850
4058, 723.595100, 382.665900, 604.521050, 386.285000, 318.133250
4059, 719.952500, 381.489150, 602.575150, 385.100900, 312.564300
4060, 722.383200, 378.432350, 721.601650, 387.018100, 311.497050
4061, 728.938700, 377.311850, 730.817200, 386.560800, 323.703800
4062, 843.603850, 443.572850, 724.289000, 387.512350, 361.291700
4063, 726.611500, 376.590050, 727.976500, 389.584100, 369.036700
4064, 720.772850, 379.169500, 721.290600, 387.719400, 315.163200
4065, 722.206050, 378.459100, 604.474150, 385.898950, 374.393150
4066, 722.898250, 378.458950, 604.874100, 387.422700, 314.436500
4067, 603.946100, 312.973900, 604.890850, 384.368100, 310.034700
4068, 723.693950, 379.867200, 606.601100, 390.628800, 313.269350
4069, 725.985350, 381.938500, 605.214200, 385.490900, 314.242150
4070, 725.318950, 381.174250, 605.689000, 464.882000, 316.818600
4071, 842.397000, 446.117250, 604.723300, 389.398500, 364.298350
4072, 727.852000, 379.324950, 607.997600, 388.459000, 315.293100
